name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift1,redshift2
HPPSC070A_J121357.2+534501,blue,183.488716,53.750149,21.695,49.634,57.732,,,,15.321,14.694,11.27,9.076,,,,,
HPPSC070A_J094730.1+132539,blue,146.875458,13.427483,13.398,33.228,,,,,,,,,,,,,
HPPSC070A_J124402.2+453020,blue,191.009397,45.505477,32.181,,,,,,,,,,,,,,
HPPSC070A_J111734.2-763724,blue,169.39286,-76.62339,136.139,258.128,389.488,145.4,,,13.452,13.197,9.127,7.508,15.638,14.802,14.356,,
HPPSC070A_J205719.3+483220,blue,314.330804,48.5388,2288.256,,4158.457,,,,11.298,10.654,6.292,4.046,15.396,14.249,13.407,,
HPPSC070A_J223520.9+753233,blue,338.837334,75.54258,451.934,,500.169,261.4,88.6,,13.421,13.027,8.976,6.156,15.591,14.859,14.13,,
HPPSC070A_J131419.0-025626,blue,198.579396,-2.940466,17.836,,,,,,,,,,,,,,
HPPSC070A_J095335.1-122844,blue,148.396321,-12.478982,2145.311,2787.96,,,,,11.145,10.909,6.65,3.857,14.184,13.32,12.798,,
HPPSC070A_J061915.4+165755,blue,94.814205,16.965311,687.691,,890.206,412.2,163.6,,12.975,12.447,8.062,5.834,16.135,14.855,14.128,,
HPPSC070A_J165203.8-145738,blue,253.015852,-14.960636,243.724,,,,,,13.281,13.028,9.051,6.829,16.183,14.916,13.708,,
HPPSC070A_J130032.7+280352,blue,195.136453,28.064533,17.053,22.544,,,,,16.532,16.004,12.523,8.334,,,,,
HPPSC070A_J135833.5+372715,blue,209.639961,37.454059,7308.928,8805.763,7539.028,2855.6,1089,347.7,10.118,9.834,5.422,2.524,12.381,11.659,11.214,,
HPPSC070A_J022321.8+321149,blue,35.841073,32.196824,6347.017,8566.001,7667.903,,,,10.741,10.364,6.165,3.519,14.01,11.834,12.752,,
HPPSC070A_J013249.7+304555,blue,23.207374,30.765161,24.489,,,,,,16.997,16.674,11.944,9.03,,,,,
HPPSC070A_J103249.3+530458,blue,158.205775,53.082812,31.048,65.264,83.409,,,,14.847,14.535,10.595,8.374,16.485,15.89,15.254,,
HPPSC070A_J114030.5+383916,blue,175.127476,38.654314,27.705,,,,,,15.422,15.158,11.145,8.613,,,,,
HPPSC070A_J140400.0+542835,blue,211.000218,54.476509,40.443,76.616,76.777,,,,15.517,14.978,11.462,8.875,,,,,
HPPSC070A_J135831.9+474310,blue,209.632948,47.719451,37.32,33.832,,,,,16.7,16.602,12.848,9.17,,,,,
HPPSC070A_J050005.7+443955,blue,75.024002,44.665214,165.186,,,,,,13.375,13.15,9.92,7.973,15.751,14.861,14.168,,
HPPSC070A_J094754.2+130246,blue,146.975858,13.04602,32.608,,,13.4,,,15.264,14.799,11.283,8.583,,,,,
HPPSC070A_J053946.4+313010,blue,84.943423,31.502795,376.286,,761.786,,,,12.805,12.425,8.921,7.041,15.74,14.418,13.671,,
HPPSC070A_J053637.0-061500,blue,84.15444,-6.249936,1458.096,2863.474,9143.523,,,,12.124,10.888,9.898,5.288,15.313,14.044,12.994,,
HPPSC070A_J230920.7-674239,blue,347.336511,-67.71092,27.744,46.432,59.837,,,,15.633,15.352,11.404,8.536,,,,,
HPPSC070A_J222752.5-211715,blue,336.968973,-21.287375,119.415,,,98,52,,14.756,13.952,10.517,8.18,16.586,16.204,15.17,,
HPPSC070A_J043456.8+232502,blue,68.736838,23.417157,173.233,257.203,279.908,,,,13.694,13.376,9.536,6.975,15.892,15.05,14.401,,
HPPSC070A_J045823.9+263614,blue,74.59975,26.603784,207.488,,495.202,301.2,,,13.475,13.019,9.001,7.371,16.818,15.509,14.592,,
HPPSC070A_J121911.6+115940,blue,184.798433,11.99439,327.334,458.372,410.283,193.9,82.1,,13.057,12.803,8.429,6.408,14.929,14.349,13.941,,
HPPSC070A_J095652.3+411624,blue,149.217902,41.273326,28.663,61.796,73.939,40.6,,,15.717,15.149,11.614,8.71,,,,,
HPPSC070A_J102329.7+041142,blue,155.874142,4.194885,21.319,,,33.2,,,16.718,16.094,11.505,8.427,,,,,
HPPSC070A_J124147.4+323213,blue,190.447676,32.536839,317.432,,,,,,,,,,,,,,
HPPSC070A_J075951.8-324243,blue,119.965904,-32.711824,122.891,,297.109,,,,13.672,13.566,9.648,8.022,16.048,15.36,14.671,,
HPPSC070A_J064110.0+084457,blue,100.291877,8.749269,319.291,,437.866,,,,12.223,11.444,8.002,5.351,15.316,14.251,13.603,,
HPPSC070A_J034943.4-000730,blue,57.431121,-0.125031,65.836,97.989,116.979,,,,14.877,12.99,9.223,7.961,,,,,
HPPSC070A_J080445.6+185348,blue,121.190193,18.896804,42.437,,147.64,,,,15.091,14.509,10.888,7.894,,,,,
HPPSC070A_J090025.1+390649,blue,135.104658,39.113584,65.105,,,,,,15.756,15.399,12.065,8.742,,,,,
HPPSC070A_J162846.4+222505,blue,247.193599,22.417947,24.291,,,,,,,,,,,,,,
HPPSC070A_J124212.1+324222,blue,190.550782,32.706101,18.163,31.238,48.773,,,,16.093,15.428,12.012,8.923,,,,,
HPPSC070A_J114847.5+293901,blue,177.198003,29.650415,56.936,,,,,,13.984,13.082,9.981,7.816,,,,,
HPPSC070A_J154442.9-342432,blue,236.178955,-34.408751,55.555,,,,,,12.53,12.502,11.308,9.006,15.276,14.18,13.486,,
HPPSC070A_J140824.4+003922,blue,212.101886,0.655996,34.4,38.137,,,,,14.287,13.282,10.075,7.449,16.654,15.739,14.773,,
HPPSC070A_J013254.9+303653,blue,23.228891,30.614657,31.397,,,,,,14.686,14.228,10.768,8.456,16.689,15.918,15.406,,
HPPSC070A_J055936.2+215055,blue,89.900914,21.848629,543.936,,656.806,234.3,,,12.869,12.569,9.026,6.476,15.391,14.418,13.647,,
HPPSC070A_J144024.6-001542,blue,220.102677,-0.261744,62.804,73.693,65.79,,,,16.018,15.304,11.263,8.568,,,,,
HPPSC070A_J055757.4+223320,blue,89.489535,22.555517,211.58,,344.286,97,,,13.836,13.468,9.568,6.677,15.928,15.252,14.817,,
HPPSC070A_J034914.6+331928,blue,57.311175,33.324557,266.969,,456.727,,,,13.194,12.876,8.888,7.39,15.316,14.335,13.789,,
HPPSC070A_J114636.9+061124,blue,176.653778,6.190007,10.201,,,,,,16.041,15.767,12.26,8.618,,,,,
HPPSC070A_J035736.7-053733,blue,59.403073,-5.625946,10.656,10.072,,,,,15.097,14.97,12.079,8.673,,,,,
HPPSC070A_J032239.3+580836,blue,50.664073,58.143296,1011.181,,1318.299,,,,12.313,11.872,7.885,5.219,16.158,14.595,13.561,,
HPPSC070A_J032621.6+295831,blue,51.590289,29.975155,225.226,,468.83,,,,12.569,12.349,8.69,7.085,15.286,14.183,13.593,,
HPPSC070A_J053449.3+310405,blue,83.705711,31.06802,157.092,,270.392,139.4,,,13.619,13.265,9.269,7.301,16.368,15.406,14.722,,
HPPSC070A_J180506.4+110133,blue,271.276893,11.025862,33.72,,53.252,,,,16.34,15.642,12.028,8.459,,,,,
HPPSC070A_J041902.0+365947,blue,64.758606,36.996393,127.855,,435.824,,,,12.653,12.611,9.361,7.519,15.25,14.657,14.181,,
HPPSC070A_J034450.8+675122,blue,56.211669,67.85612,94.147,228.572,304.741,169.9,54.9,,13.069,12.991,9.574,7.741,15.244,14.593,14.092,,
HPPSC070A_J054609.7+884443,blue,86.540571,88.745298,126.009,,,,,,14.172,13.856,9.63,7.837,16.132,15.426,14.613,,
HPPSC070A_J042737.5+375730,blue,66.906398,37.958442,1002.028,,1646.735,,,,11.888,11.602,7.562,5.578,15.271,14.151,13.432,,
HPPSC070A_J122741.9+440358,blue,186.924594,44.066031,37.072,,59.228,,,,15.396,14.868,11.151,8.739,,,,,
HPPSC070A_J090357.4-445708,blue,135.989441,-44.952227,328.644,,490.83,,,,13.361,12.96,8.936,6.314,16.517,15.293,14.528,,
HPPSC070A_J125349.5+270518,blue,193.456424,27.088268,24.351,66.978,85.603,70,29.8,,15.766,15.668,12.245,9.176,,,,,
HPPSC070A_J141802.2+005716,blue,214.509189,0.954527,10.564,,,,,,16.425,15.987,12.282,8.494,,,,,
HPPSC070A_J081113.8+251310,blue,122.807607,25.219439,142.708,207.669,,,,,14.751,14.471,9.506,6.572,,,,,
HPPSC070A_J133542.9+134213,blue,203.928967,13.703723,24.295,31.083,,,,,15.657,15.19,11.698,8.802,,,,,
HPPSC070A_J153000.7+125922,blue,232.503288,12.989542,7160.593,9189.967,10047.95,4148.8,1840.3,744,10.111,9.764,5.2,2.336,12.815,11.977,11.393,,
HPPSC070A_J091346.4+405346,blue,138.443531,40.896213,67.804,131.585,151.058,88.1,,,14.242,14.06,10.671,8.183,15.542,15.246,14.509,,
HPPSC070A_J094850.0+131847,blue,147.208645,13.312975,16.405,,,,,,,,,,,,,,
HPPSC070A_J005423.6+564641,blue,13.598586,56.778166,101.745,186.986,,,,,13.708,13.507,9.059,6.569,16.028,15.278,14.622,,
HPPSC070A_J133014.4+471436,blue,202.560152,47.243408,25.671,,,,,,15.403,15.546,11.573,9.004,,,,,
HPPSC070A_J141826.9+005927,blue,214.612409,0.990925,19.629,43.323,61.746,,,,15.278,14.725,11.441,8.343,,,,,
HPPSC070A_J044224.9+360456,blue,70.603855,36.082105,580.167,,560.15,,,,13.128,12.673,8.545,5.581,15.524,14.525,13.912,,
HPPSC070A_J053248.1-042814,blue,83.200671,-4.470453,195.062,309.888,552.292,,,,13.686,13.451,9.651,7.667,15.875,15.151,14.662,,
HPPSC070A_J033316.3+565927,blue,53.318035,56.990942,286.178,,451.489,250.9,122.1,,13.085,12.677,8.885,6.556,16.384,14.865,14.219,,
