name,band,ra,dec,herf_70,herf_100,herf_160,herf_250,herf_350,herf_500,wisevega_1,wisevega_2,wisevega_3,wisevega_4,2mvega_j,2mvega_h,2mvega_k,redshift1,redshift2
HPPSC070A_J134331.5+415501,blue,205.881628,41.916906,5.718000,4.971000,,,,,16.055000,15.893000,12.741000,9.564000,,,,3.009000,1.702000
HPPSC070A_J053243.5+325346,blue,83.181627,32.896246,158.718000,,498.338000,215.400000,,,13.212000,13.006000,9.049000,7.094000,16.090000,15.307000,14.717000,2.071000,4.950000
HPPSC070A_J043822.6+474655,blue,69.594527,47.781870,177.406000,,806.806000,503.100000,287.500000,,12.366000,12.327000,9.084000,6.690000,15.975000,14.789000,14.111000,4.452000,4.907000
HPPSC070A_J080841.8-333237,blue,122.174342,-33.543656,151.756000,,313.529000,155.900000,,,,,,,15.392000,14.479000,13.835000,1.144000,0.341000
HPPSC070A_J055722.1+264326,blue,89.342287,26.723904,190.853000,,306.512000,196.800000,,,13.398000,12.850000,9.044000,6.741000,16.142000,15.055000,14.511000,1.928000,4.363000
HPPSC070A_J081744.7+292047,blue,124.436249,29.346427,14.408000,,,,,,16.183000,15.724000,11.191000,8.746000,,,,2.337000,4.858000
HPPSC070A_J004505.9+422819,blue,11.274777,42.471982,179.135000,290.718000,350.970000,183.800000,,,14.144000,13.894000,9.968000,8.232000,15.926000,14.369000,14.026000,2.238000,4.950000
HPPSC070A_J115139.8-022053,blue,177.916131,-2.347960,27.750000,32.348000,,,,,15.963000,15.436000,11.473000,8.854000,,,,2.780000,4.975000
HPPSC070A_J041131.6+384444,blue,62.881885,38.745507,233.553000,,,,,,,,,,16.981000,15.685000,14.675000,1.144000,0.908000
HPPSC070A_J230234.2+012638,blue,345.642570,1.443966,15.014000,40.018000,74.300000,,,,14.469000,14.228000,10.901000,8.207000,16.581000,15.890000,15.300000,4.475000,4.950000
HPPSC070A_J225939.5-070451,blue,344.914746,-7.080890,28.705000,,63.524000,,,,15.402000,14.700000,10.968000,7.903000,,,,3.023000,4.975000
HPPSC070A_J140342.2+542347,blue,210.926090,54.396385,52.760000,101.127000,222.753000,151.400000,,,15.471000,15.578000,10.509000,8.214000,,,,4.916000,4.980000
HPPSC070A_J123804.6+114926,blue,189.519316,11.823990,21.046000,,,,,,16.878000,16.387000,12.149000,8.364000,,,,2.325000,4.975000
HPPSC070A_J123410.7+081447,blue,188.544746,8.246409,29.956000,85.426000,177.146000,126.900000,,,13.873000,13.662000,10.874000,7.536000,15.888000,14.886000,14.325000,4.729000,4.950000
HPPSC070A_J115657.6-795629,blue,179.240053,-79.941288,194.786000,,369.392000,185.400000,,,13.441000,13.095000,9.108000,6.844000,15.884000,15.130000,14.179000,2.071000,4.591000
HPPSC070A_J101630.7+303514,blue,154.128253,30.587291,28.580000,,95.124000,,,,14.068000,13.583000,10.276000,8.153000,16.272000,15.444000,14.767000,4.550000,4.935000
HPPSC070A_J111848.4-324404,blue,169.701783,-32.734510,20.782000,48.763000,71.230000,,,,13.310000,13.243000,11.287000,9.032000,15.344000,14.567000,14.215000,4.935000,0.000000
HPPSC070A_J164650.1-104957,blue,251.709059,-10.832567,255.763000,,,144.600000,,,13.603000,13.237000,8.988000,6.762000,15.898000,15.182000,14.400000,1.928000,3.290000
HPPSC070A_J113517.6-014837,blue,173.823375,-1.810380,28.196000,,,,,,16.765000,15.909000,11.846000,8.584000,,,,2.337000,4.975000
HPPSC070A_J094826.1+133905,blue,147.108758,13.651463,35.143000,,74.891000,,,,15.204000,14.841000,10.403000,8.133000,,,,3.023000,4.975000
HPPSC070A_J144100.3-370350,blue,220.251344,-37.063798,295.274000,,428.836000,,,,13.467000,13.177000,8.817000,6.217000,16.114000,15.337000,14.546000,1.928000,4.975000
HPPSC070A_J084910.3+445333,blue,132.293269,44.892521,16.096000,,38.033000,,,,15.640000,15.154000,11.422000,8.544000,,,,3.734000,4.975000
HPPSC070A_J155445.9+320628,blue,238.691318,32.107833,50.384000,,,75.000000,,,14.566000,14.035000,10.304000,8.425000,16.483000,15.652000,14.976000,2.479000,3.290000
HPPSC070A_J074329.6-281446,blue,115.873646,-28.246166,205.601000,,359.360000,185.600000,74.700000,,12.432000,12.260000,9.377000,7.268000,14.848000,13.749000,13.209000,4.556000,2.310000
HPPSC070A_J023112.8+873639,blue,37.803547,87.610882,240.941000,356.530000,466.127000,,,,13.271000,12.999000,9.028000,6.739000,16.000000,15.058000,14.503000,2.071000,4.975000
HPPSC070A_J130006.4+282622,blue,195.026933,28.439464,13.377000,,,,,,14.974000,14.607000,11.729000,9.105000,17.242000,16.389000,15.736000,4.751000,0.003000
HPPSC070A_J151656.5+362312,blue,229.235650,36.386704,28.447000,,,,,,,,,,,,,,
HPPSC070A_J075949.4-311806,blue,119.955844,-31.301699,669.111000,,1186.574000,619.700000,281.300000,,11.968000,11.812000,7.594000,5.488000,15.740000,14.597000,13.940000,1.928000,3.290000
HPPSC070A_J013321.5+303858,blue,23.339852,30.649445,34.415000,,,,,,14.224000,13.869000,9.933000,7.844000,16.710000,15.586000,14.650000,2.128000,0.003000
HPPSC070A_J095510.0+690855,blue,148.791701,69.148586,47.290000,,,,,,,,,,,,,,
HPPSC070A_J123617.7+130905,blue,189.074098,13.151486,28.082000,60.651000,,49.000000,,,15.869000,15.626000,11.937000,9.045000,,,,3.023000,4.950000
HPPSC070A_J060159.8+201045,blue,90.499478,20.179208,1059.860000,,2412.511000,,,,13.366000,11.750000,9.775000,5.542000,17.205000,16.079000,14.691000,2.071000,4.975000
HPPSC070A_J112514.9+022723,blue,171.312119,2.456339,36.461000,45.897000,,,,,16.704000,15.917000,12.340000,8.452000,,,,2.780000,4.975000
HPPSC070A_J180459.8-034750,blue,271.249462,-3.797350,198.013000,,244.833000,171.400000,,,13.755000,13.472000,10.037000,7.470000,,,,3.023000,4.840000
HPPSC070A_J061443.9+802737,blue,93.683014,80.460144,81.185000,100.314000,,,,,12.244000,12.234000,10.115000,8.206000,13.882000,13.111000,12.886000,4.929000,0.000000
HPPSC070A_J104022.3-462525,blue,160.093097,-46.423735,1172.898000,,1336.049000,561.700000,214.200000,,10.391000,9.752000,6.382000,3.841000,13.005000,12.192000,11.385000,1.592000,0.717000
HPPSC070A_J123531.7+275044,blue,188.882214,27.845522,51.969000,90.882000,94.411000,58.500000,,,14.743000,14.370000,10.422000,7.930000,16.867000,15.817000,15.245000,2.071000,4.253000
HPPSC070A_J053614.6+872632,blue,84.061029,87.442264,117.281000,,173.999000,,,,13.625000,13.342000,9.895000,8.162000,,,,4.916000,4.975000
HPPSC070A_J073433.5-214732,blue,113.639749,-21.792206,253.838000,,924.640000,,,,12.558000,11.291000,7.876000,4.937000,15.949000,14.564000,13.392000,1.928000,4.950000
HPPSC070A_J074801.2-273105,blue,117.005125,-27.518191,203.243000,,166.713000,,,,13.558000,13.420000,9.668000,7.099000,15.350000,15.127000,14.596000,2.071000,4.894000
HPPSC070A_J130257.7+050625,blue,195.740639,5.106891,9.821000,,,,,,,,,,,,,,
HPPSC070A_J075304.7+422931,blue,118.269699,42.491888,7.608000,,,,,,16.375000,16.275000,11.799000,8.445000,,,,2.325000,4.840000
HPPSC070A_J120317.8+442833,blue,180.824225,44.475856,56.349000,,,,,,14.196000,13.900000,11.056000,8.574000,16.141000,15.380000,14.753000,4.408000,4.975000
HPPSC070A_J053526.8+883159,blue,83.861734,88.533134,490.131000,682.355000,734.195000,,,,12.329000,12.153000,8.043000,6.159000,15.044000,14.163000,13.686000,2.071000,4.975000
HPPSC070A_J021040.1+630458,blue,32.667176,63.082793,2747.148000,,3980.528000,1670.200000,716.600000,,10.759000,10.465000,6.559000,4.288000,14.332000,12.862000,12.102000,1.928000,3.290000
HPPSC070A_J120239.9+030305,blue,180.666369,3.051305,37.726000,,,,,,15.567000,15.008000,11.573000,8.285000,,,,2.479000,4.975000
HPPSC070A_J080632.7-361109,blue,121.636612,-36.185894,144.654000,,430.819000,277.700000,,,13.470000,13.089000,9.740000,7.873000,16.773000,15.905000,14.521000,2.981000,4.975000
HPPSC070A_J100336.9+684234,blue,150.903730,68.709369,16.205000,30.849000,34.842000,,,,15.571000,15.882000,11.729000,8.593000,,,,3.023000,4.975000
HPPSC070A_J082038.2-374839,blue,125.159383,-37.810754,356.268000,,718.745000,373.800000,134.300000,,13.107000,12.609000,8.333000,6.538000,16.221000,14.864000,13.969000,2.071000,4.003000
HPPSC070A_J095651.3+284832,blue,149.214121,28.808975,7.789000,,,,,,16.743000,16.641000,11.894000,8.602000,,,,2.325000,4.950000
HPPSC070A_J224940.4+620203,blue,342.418657,62.034254,447.275000,,721.841000,,,,12.930000,12.520000,8.498000,6.309000,16.318000,15.177000,14.316000,1.928000,4.975000
HPPSC070A_J160818.9+285121,blue,242.078896,28.855714,34.911000,,,21.200000,,,,,,,,,,0.187000,0.187000
HPPSC070A_J201420.1+373250,blue,303.583954,37.547147,341.026000,,1229.719000,,,,11.322000,11.070000,8.875000,7.145000,14.602000,13.884000,12.324000,4.486000,4.975000
HPPSC070A_J050522.6-222136,blue,76.344520,-22.360061,20.307000,,,,,,,,,,,,,,
HPPSC070A_J060719.5+193605,blue,91.831289,19.601415,461.022000,,1380.235000,,,,12.164000,11.973000,8.175000,6.041000,16.087000,14.887000,13.333000,2.071000,4.975000
HPPSC070A_J094258.1+465631,blue,145.742368,46.941863,6.901000,14.335000,,,,,,,,,,,,4.934000,4.934000
HPPSC070A_J130053.2+281806,blue,195.221922,28.301790,22.792000,,,,,,,,,,,,,,
HPPSC070A_J061625.7+165434,blue,94.107434,16.909493,434.814000,,1442.837000,679.800000,276.800000,,11.893000,11.722000,8.121000,6.165000,15.600000,14.276000,13.648000,2.071000,4.790000
HPPSC070A_J013531.6+331815,blue,23.882000,33.304246,42.550000,,117.437000,74.800000,41.000000,,14.466000,14.169000,10.590000,8.809000,16.366000,15.179000,14.735000,4.556000,4.929000
HPPSC070A_J062155.4+102634,blue,95.480831,10.442730,374.553000,,433.854000,,,,13.051000,12.729000,8.510000,5.758000,16.032000,14.889000,14.203000,1.928000,4.894000
HPPSC070A_J121906.0+143025,blue,184.775230,14.507016,35.668000,28.271000,,,,,14.842000,14.708000,11.176000,8.216000,16.477000,15.833000,15.001000,3.271000,4.954000
HPPSC070A_J033324.8-360614,blue,53.353513,-36.103777,8.853000,,,,,,15.883000,16.065000,12.938000,9.474000,,,,3.023000,4.975000
HPPSC070A_J042016.4+370932,blue,65.068663,37.158829,300.563000,,365.571000,142.100000,,,12.628000,12.551000,8.875000,6.179000,15.263000,14.264000,13.626000,1.928000,2.310000
HPPSC070A_J095255.2+134219,blue,148.230034,13.705190,20.256000,,53.327000,,,,15.430000,14.864000,11.144000,8.863000,17.373000,16.314000,15.806000,4.452000,4.975000
HPPSC070A_J095621.2+684635,blue,149.088715,68.776304,35.865000,,,50.000000,,,14.887000,14.405000,10.397000,9.060000,16.743000,15.430000,15.581000,2.413000,2.310000
HPPSC070A_J080020.8+263650,blue,120.086867,26.613780,873.446000,,1069.149000,481.600000,233.800000,104.800000,10.133000,9.451000,6.544000,3.948000,14.380000,12.051000,13.426000,1.146000,0.341000
HPPSC070A_J125809.3+263951,blue,194.538798,26.664237,33.849000,90.076000,132.214000,,,,14.224000,14.132000,10.710000,8.940000,16.574000,14.756000,14.589000,4.950000,4.950000
HPPSC070A_J121503.2+374901,blue,183.763548,37.817043,20.461000,,75.992000,,,,15.253000,14.870000,11.398000,8.882000,,,,4.916000,4.975000
HPPSC070A_J021032.8-505053,blue,32.637059,-50.848193,70.417000,72.155000,95.359000,,,,14.811000,14.477000,10.950000,8.432000,16.903000,16.081000,15.225000,2.071000,4.975000
HPPSC070A_J223642.9+744446,blue,339.178854,74.746100,218.294000,388.344000,555.031000,300.000000,141.100000,,13.547000,13.290000,9.269000,7.412000,15.585000,14.495000,13.942000,2.238000,4.790000
HPPSC070A_J020744.1+021303,blue,31.933761,2.217537,28.175000,,82.849000,,,,15.512000,14.810000,10.882000,8.930000,,,,4.916000,4.975000
HPPSC070A_J140328.6-060029,blue,210.869426,-6.008017,57.547000,97.470000,,,,,13.621000,13.470000,10.521000,8.719000,15.487000,14.737000,14.307000,4.740000,4.975000
HPPSC070A_J142307.6+011244,blue,215.781994,1.212196,78.300000,97.148000,95.215000,,,,15.526000,15.086000,11.207000,8.339000,,,,3.023000,4.975000
HPPSC070A_J164042.8-233728,blue,250.178389,-23.624474,429.128000,,407.424000,183.700000,69.000000,,13.628000,13.326000,9.081000,6.004000,15.879000,14.838000,14.217000,1.928000,2.310000
HPPSC070A_J164403.5-101401,blue,251.014798,-10.233726,128.801000,,250.195000,96.100000,,,14.018000,13.606000,9.552000,7.008000,16.411000,15.337000,14.595000,2.071000,4.363000
HPPSC070A_J140309.4+541540,blue,210.789492,54.261075,26.424000,54.500000,,,,,15.396000,15.182000,11.222000,8.681000,,,,3.023000,4.975000
HPPSC070A_J115731.9-795453,blue,179.383110,-79.914654,404.500000,,521.706000,256.400000,85.000000,,13.056000,12.659000,8.245000,6.276000,15.313000,14.568000,13.813000,1.928000,2.310000
HPPSC070A_J113249.1+101650,blue,173.204695,10.280564,40.866000,,,,,,13.992000,13.859000,10.391000,8.581000,15.760000,15.025000,14.751000,4.971000,0.003000
HPPSC070A_J083817.1+333157,blue,129.571560,33.532481,46.055000,,,,,,17.468000,16.613000,12.238000,8.954000,,,,2.407000,4.996000
HPPSC070A_J123411.2+020638,blue,188.546812,2.110436,13.681000,,,,,,16.623000,16.066000,12.308000,8.566000,,,,2.325000,4.950000
HPPSC070A_J041756.3+375238,blue,64.484752,37.877240,118.042000,,196.618000,,,,13.542000,13.283000,10.041000,8.653000,16.329000,15.002000,14.476000,2.238000,4.975000
HPPSC070A_J031654.8-000231,blue,49.228407,-0.041951,153.176000,191.552000,155.775000,,,,12.662000,12.516000,9.036000,6.610000,14.321000,13.622000,13.083000,3.448000,0.003000
HPPSC070A_J093823.9+543100,blue,144.599690,54.516647,44.928000,43.038000,,,,,15.729000,15.196000,10.910000,8.186000,,,,2.626000,4.975000
HPPSC070A_J161612.2+463145,blue,244.050951,46.529139,67.754000,,80.149000,,,,16.433000,15.959000,12.903000,8.832000,,,,2.941000,4.980000
HPPSC070A_J060645.0-053449,blue,91.687654,-5.580315,124.858000,,275.256000,,,,13.291000,13.042000,9.737000,7.359000,15.693000,14.849000,14.343000,2.981000,4.975000
HPPSC070A_J045927.7+422336,blue,74.865635,42.393289,465.584000,,1281.563000,606.900000,277.900000,94.000000,12.299000,12.075000,7.987000,5.632000,15.348000,14.398000,14.054000,2.071000,4.003000
HPPSC070A_J073521.0-250237,blue,113.837843,-25.043664,348.926000,,895.371000,427.700000,157.900000,,,,,,15.379000,14.248000,13.552000,1.144000,0.884000
HPPSC070A_J032104.3+573054,blue,50.268042,57.514935,351.079000,,857.524000,,,,12.665000,12.314000,8.562000,6.759000,16.315000,14.968000,14.075000,2.071000,4.975000
HPPSC070A_J075410.4-281928,blue,118.543421,-28.324435,1123.815000,,1758.162000,803.500000,350.400000,105.600000,11.803000,11.516000,7.572000,5.049000,15.170000,14.119000,13.341000,1.928000,2.705000
HPPSC070A_J143846.6+145508,blue,219.694492,14.918892,8.633000,,19.322000,,,,,,,,,,,4.550000,4.348000
HPPSC070A_J091451.9+023756,blue,138.716547,2.632199,25.142000,,78.880000,,,,14.932000,14.623000,10.703000,8.585000,,,,4.916000,4.975000
HPPSC070A_J004057.2+412724,blue,10.238660,41.456651,134.855000,185.498000,291.415000,133.800000,63.500000,,14.160000,13.711000,9.497000,7.580000,16.465000,15.314000,14.750000,2.071000,4.253000
HPPSC070A_J044045.6+480938,blue,70.190393,48.160664,453.172000,,936.607000,429.900000,187.100000,,12.627000,12.271000,8.013000,6.055000,15.892000,14.773000,14.218000,1.928000,4.003000
HPPSC070A_J034615.2+544026,blue,56.563337,54.674021,224.112000,,864.852000,465.600000,,,12.329000,12.163000,8.654000,6.843000,15.810000,14.389000,13.513000,4.452000,4.950000
HPPSC070A_J041921.4+515505,blue,64.839431,51.917983,196.881000,,628.603000,328.700000,107.200000,,11.660000,11.585000,9.156000,7.453000,14.505000,13.421000,12.736000,4.774000,4.907000
HPPSC070A_J143843.8+145405,blue,219.682894,14.901432,10.265000,24.661000,,,,,15.275000,14.648000,11.383000,8.631000,,,,3.108000,4.858000
HPPSC070A_J124608.8-022925,blue,191.536952,-2.490193,149.752000,,209.020000,,,,14.555000,14.071000,10.123000,7.181000,16.859000,15.806000,14.899000,1.928000,4.975000
HPPSC070A_J091055.8-493303,blue,137.732746,-49.550959,8103.210000,,10915.431000,,,,8.637000,7.527000,4.160000,1.391000,13.766000,13.044000,11.113000,1.144000,1.651000
HPPSC070A_J230941.2+610119,blue,347.421725,61.021953,256.805000,,,,,,12.643000,12.300000,9.177000,8.076000,16.236000,14.650000,13.656000,1.928000,4.975000
HPPSC070A_J130045.5+280345,blue,195.189751,28.062474,17.205000,30.338000,,,,,16.102000,15.567000,12.126000,8.324000,,,,2.849000,4.975000
HPPSC070A_J034358.2+305231,blue,55.992753,30.875363,178.433000,,,,,,14.054000,13.813000,10.002000,6.889000,16.111000,15.457000,14.836000,1.928000,4.975000
HPPSC070A_J125905.5+275057,blue,194.773057,27.849078,21.071000,27.576000,,,,,15.852000,15.442000,12.546000,9.075000,,,,3.023000,4.975000
HPPSC070A_J042244.5+363608,blue,65.685636,36.602127,329.882000,590.474000,612.204000,362.300000,167.600000,,12.012000,11.940000,8.986000,6.940000,14.579000,13.736000,13.380000,2.981000,4.253000
HPPSC070A_J033404.9-360058,blue,53.520459,-36.016134,12.438000,,49.673000,,,,16.189000,15.671000,11.932000,9.023000,,,,4.916000,4.975000
HPPSC070A_J130406.2-493222,blue,196.025962,-49.539559,200.002000,335.597000,350.914000,224.300000,100.900000,,13.034000,12.864000,9.080000,7.598000,15.029000,14.304000,13.799000,2.981000,3.290000
HPPSC070A_J182827.9-030732,blue,277.116369,-3.125650,434.627000,815.565000,1244.903000,,,,11.782000,11.642000,8.036000,6.219000,,,,4.916000,4.975000
HPPSC070A_J033150.4+315141,blue,52.960289,31.861331,166.688000,108.231000,,,,,12.318000,11.186000,7.998000,5.076000,15.627000,14.782000,13.879000,0.692000,0.463000
HPPSC070A_J043102.4+270722,blue,67.760050,27.122836,640.316000,,701.120000,,,,12.655000,12.368000,8.130000,5.653000,15.829000,14.675000,14.246000,1.928000,4.975000
HPPSC070A_J152023.1+132225,blue,230.096236,13.373569,40.692000,,88.864000,,,,,,,,,,,4.238000,4.108000
HPPSC070A_J085639.1-473419,blue,134.163247,-47.572003,17435.569000,,19958.975000,,,,10.123000,9.593000,4.349000,0.737000,15.054000,13.850000,13.168000,1.928000,4.376000
HPPSC070A_J094839.0+131758,blue,147.162647,13.299520,19.231000,,66.141000,,,,,,,,,,,4.934000,4.934000
HPPSC070A_J042927.9+502513,blue,67.366535,50.420310,365.505000,,581.642000,336.900000,217.500000,,12.656000,12.486000,9.068000,6.412000,15.527000,14.805000,13.901000,2.071000,4.253000
HPPSC070A_J033052.1+053825,blue,52.717205,5.640398,218.427000,,,,,,11.501000,10.337000,6.643000,3.813000,14.240000,13.510000,12.674000,0.623000,0.370000
HPPSC070A_J045414.8+450316,blue,73.561805,45.054363,793.778000,,806.476000,426.600000,,,11.458000,10.393000,6.585000,3.598000,14.736000,13.689000,13.215000,1.144000,1.288000
HPPSC070A_J110954.3-763112,blue,167.476599,-76.520102,146.874000,204.422000,,,,,11.566000,10.287000,7.574000,4.977000,15.049000,13.797000,13.136000,0.314000,0.003000
HPPSC070A_J074534.3-253906,blue,116.393199,-25.651768,197.446000,,450.500000,,,,12.137000,12.020000,8.961000,7.431000,14.706000,13.744000,13.099000,4.550000,4.975000
HPPSC070A_J102256.1+473645,blue,155.733999,47.612488,7.076000,,,,,,,,,,,,,,
HPPSC070A_J141347.0+191604,blue,213.445945,19.267877,154.949000,252.586000,217.981000,133.100000,60.900000,,14.988000,14.574000,10.834000,8.724000,,,,3.012000,4.254000
HPPSC070A_J041933.0+525121,blue,64.887855,52.855853,571.874000,,1361.590000,,,,10.183000,9.181000,6.584000,3.939000,15.114000,13.323000,11.892000,0.514000,0.310000
HPPSC070A_J131403.3-025851,blue,198.514119,-2.980873,48.578000,,,,,,,,,,,,,,
HPPSC070A_J121835.3+471558,blue,184.647288,47.265988,19.183000,,,,,,16.251000,15.828000,12.127000,9.042000,,,,2.479000,4.975000
HPPSC070A_J085158.0-462535,blue,132.991801,-46.426460,256.419000,,210.720000,,,,10.300000,10.251000,9.161000,7.743000,13.291000,12.101000,11.424000,4.964000,0.000000
HPPSC070A_J205933.1+675830,blue,314.888144,67.975090,283.616000,442.902000,347.560000,,,,13.516000,13.077000,8.777000,6.377000,15.731000,14.984000,14.366000,2.071000,4.975000
HPPSC070A_J100236.4-572704,blue,150.651865,-57.451129,991.217000,,2252.410000,,,,12.529000,11.917000,7.590000,5.287000,17.279000,15.231000,14.619000,1.928000,4.975000
HPPSC070A_J060001.9+222043,blue,90.008104,22.345412,145.584000,,268.493000,203.100000,,,13.517000,13.259000,9.367000,7.048000,15.719000,15.594000,14.993000,2.071000,4.950000
HPPSC070A_J061840.0+150512,blue,94.666655,15.086553,3881.123000,,5143.862000,,,,10.943000,10.134000,5.652000,3.374000,14.000000,13.590000,13.238000,1.928000,4.975000
HPPSC070A_J074830.7-264059,blue,117.128173,-26.683115,1455.102000,,3085.357000,,,,,,,,16.807000,15.493000,14.793000,1.144000,3.725000
HPPSC070A_J055630.2+222435,blue,89.126019,22.409614,232.373000,,330.709000,143.500000,,,13.623000,13.223000,9.354000,6.700000,15.721000,15.037000,14.542000,2.071000,4.253000
HPPSC070A_J150638.0+553929,blue,226.658718,55.658121,33.932000,39.720000,,,,,,,,,,,,1.057000,0.737000
HPPSC070A_J003609.1+631917,blue,9.038188,63.321287,1057.277000,,3161.057000,1604.800000,741.500000,265.500000,11.068000,10.766000,7.217000,5.560000,15.346000,13.739000,12.855000,2.071000,4.324000
HPPSC070A_J125611.8+270643,blue,194.049316,27.111988,17.462000,,,,,,17.044000,17.246000,12.326000,8.667000,,,,2.325000,4.980000
HPPSC070A_J041837.1+390807,blue,64.654940,39.135165,90.089000,,352.084000,162.500000,,,13.348000,13.230000,9.508000,7.553000,16.089000,14.234000,13.994000,4.591000,4.950000
HPPSC070A_J131334.6-024827,blue,198.394522,-2.807606,41.995000,,82.865000,,,,13.864000,12.909000,9.237000,6.820000,,,,2.325000,1.289000
HPPSC070A_J085512.5+642346,blue,133.802189,64.396006,111.313000,,317.581000,,,,11.064000,10.246000,7.761000,5.674000,13.856000,13.099000,12.358000,4.765000,0.000000
HPPSC070A_J091247.3+774200,blue,138.197409,77.699951,26.202000,,,,,,19.033000,17.053000,10.533000,7.485000,,,,2.257000,4.964000
HPPSC070A_J054222.4-071401,blue,85.593533,-7.233624,153.771000,,379.362000,,,,13.283000,12.970000,9.226000,7.420000,15.939000,15.234000,14.381000,2.071000,4.975000
HPPSC070A_J081421.5-381935,blue,123.589970,-38.326382,273.861000,,,,,,10.322000,10.264000,8.682000,6.767000,13.636000,12.430000,11.775000,4.779000,0.000000
HPPSC070A_J053959.8+313736,blue,84.999301,31.626763,218.282000,,618.714000,,,,12.859000,12.605000,8.739000,7.094000,15.385000,14.348000,13.784000,2.981000,4.975000
HPPSC070A_J124454.4+452431,blue,191.226912,45.408501,39.362000,,81.032000,,,,,,,,,,,3.604000,3.509000
HPPSC070A_J174709.7+392052,blue,266.790592,39.347757,71.408000,,,,,,18.007000,17.333000,10.360000,7.078000,,,,2.325000,4.996000
HPPSC070A_J130359.6+534730,blue,195.998390,53.791743,55.067000,,,79.200000,49.400000,,11.586000,10.898000,8.420000,6.475000,14.462000,13.638000,13.038000,4.779000,0.000000
HPPSC070A_J115135.7+004919,blue,177.898915,0.822047,13.904000,38.943000,59.046000,,,,15.338000,14.927000,11.527000,8.664000,,,,4.916000,4.975000
HPPSC070A_J152556.7+010619,blue,231.486599,1.105334,38.261000,,,,,,,,,,,,,,
HPPSC070A_J065916.6-050228,blue,104.819548,-5.041197,188.297000,,346.895000,,,,,,,,16.594000,15.412000,14.374000,1.144000,2.317000
HPPSC070A_J042758.0+495054,blue,66.992043,49.848427,203.811000,,557.068000,244.000000,93.600000,,13.378000,13.137000,9.029000,7.416000,15.323000,15.300000,13.952000,2.981000,4.790000
HPPSC070A_J221703.1+593942,blue,334.263184,59.661625,609.385000,,941.466000,,,,12.493000,12.223000,8.348000,5.613000,16.247000,14.606000,13.898000,1.928000,4.975000
HPPSC070A_J203242.1+601700,blue,308.175573,60.283363,540.795000,,704.167000,289.000000,105.100000,,11.659000,11.566000,7.763000,5.743000,13.734000,13.009000,12.609000,2.307000,1.459000
HPPSC070A_J084428.7-314129,blue,131.119798,-31.691333,3369.031000,3787.864000,3565.101000,,,,9.971000,9.861000,6.467000,3.318000,12.222000,11.386000,10.869000,2.071000,4.894000
HPPSC070A_J000426.7-002108,blue,1.111547,-0.352246,37.440000,,,,,,15.484000,15.051000,11.355000,8.563000,,,,2.479000,4.975000
HPPSC070A_J130048.6+280526,blue,195.202856,28.090558,49.245000,84.133000,77.671000,,,,11.156000,11.238000,10.215000,9.197000,12.589000,12.258000,11.922000,1.459000,0.000000
HPPSC070A_J143952.7-001557,blue,219.969933,-0.265896,21.721000,,,,,,,,,,,,,,
HPPSC070A_J164754.0-214113,blue,251.975281,-21.686910,238.130000,,551.182000,301.800000,122.500000,,12.607000,12.486000,9.077000,7.189000,15.811000,14.827000,14.101000,2.071000,4.790000
HPPSC070A_J060457.6-063518,blue,91.240241,-6.588298,728.010000,,2140.247000,,,,10.937000,9.939000,7.577000,4.107000,14.418000,12.568000,11.472000,2.070000,4.950000
HPPSC070A_J155837.7+322748,blue,239.657441,32.463332,383.408000,646.654000,828.591000,,,,12.048000,11.872000,8.131000,6.047000,14.397000,13.717000,13.277000,2.981000,4.975000
HPPSC070A_J064425.7+011318,blue,101.107265,1.221769,157.051000,,378.570000,246.600000,,,13.048000,12.589000,8.798000,6.929000,16.042000,15.100000,14.236000,2.071000,4.907000
HPPSC070A_J132749.6+472311,blue,201.956684,47.386288,140.516000,210.918000,245.031000,,,,13.646000,13.327000,9.544000,7.047000,15.828000,14.902000,14.670000,2.071000,4.975000
HPPSC070A_J084725.8+010905,blue,131.857557,1.151267,32.111000,,,,,,,,,,,,,,
HPPSC070A_J221205.2-085747,blue,333.021649,-8.963040,15.190000,,,,,,16.192000,15.544000,11.650000,8.952000,,,,2.407000,4.975000
HPPSC070A_J094736.7+515200,blue,146.903287,51.866585,36.230000,,,,,,15.888000,15.895000,12.249000,8.751000,,,,2.552000,4.975000
HPPSC070A_J042912.7+480035,blue,67.303108,48.009676,198.798000,,,109.500000,,,13.432000,13.164000,9.457000,7.059000,16.168000,15.087000,14.644000,1.928000,2.310000
HPPSC070A_J130213.9+051345,blue,195.558168,5.229234,19.295000,,51.554000,,,,14.385000,13.910000,10.366000,8.160000,,,,3.953000,1.713000
HPPSC070A_J045506.6+441415,blue,73.777764,44.237469,161.098000,,191.319000,83.200000,,,11.868000,11.863000,9.855000,7.667000,14.719000,13.564000,13.175000,4.889000,0.002000
HPPSC070A_J061532.3+130818,blue,93.884707,13.138462,161.136000,,296.148000,,,,13.761000,13.446000,9.356000,7.256000,16.477000,15.245000,14.836000,2.071000,4.975000
HPPSC070A_J123327.5+083932,blue,188.364794,8.658802,192.048000,,,,,,14.249000,14.035000,9.290000,7.048000,,,,2.407000,4.975000
HPPSC070A_J050436.1+425737,blue,76.150760,42.960366,185.286000,,458.201000,243.200000,,,13.026000,12.834000,8.874000,7.123000,15.570000,14.674000,14.233000,2.238000,4.950000
